"authorId","name","email","affiliation"
"2064429171","A. Abdullah","a.abdullah@example.edu","Microsoft Rome"
"2091106763","D. Hidayat","d.hidayat@example.edu","Amazon Paris"
"145937405","K. Cheung","k.cheung@example.edu","Nvidia Sydney"
"122113652","Alexander A. Alemi","alexandera.alemi@example.edu","Amazon Rome"
"2057616290","Ian Fischer","ianfischer@example.edu","Nvidia Paris"
"2108162544","Sung-Chul Lee","sung-chullee@example.edu","Nvidia Paris"
"2110812101","Ji Hee Kim","jiheekim@example.edu","Meta New York"
"1800981","Juho Kim","juhokim@example.edu","Microsoft Berlin"
"2126207","Rutger Fick","rutgerfick@example.edu","Amazon Paris"
"49750230","A. Petiet","a.petiet@example.edu","Amazon Sydney"
"46938873","M. Santin","m.santin@example.edu","University of Paris"
"144184548","A. Philippe","a.philippe@example.edu","Microsoft Sydney"
"3195117","S. Lehéricy","s.lehéricy@example.edu","Microsoft Rome"
"1702017","R. Deriche","r.deriche@example.edu","Amazon Berlin"
"35466637","D. Wassermann","d.wassermann@example.edu","Amazon Paris"
"2108649890","Weiwei Li","weiweili@example.edu","Nvidia Toronto"
"2808992","Kuan Zhang","kuanzhang@example.edu","Amazon Tokyo"
"47008023","Zhou Su","zhousu@example.edu","Nvidia Berlin"
"103073143","Rongxing Lu","rongxinglu@example.edu","Nvidia Barcelona"
"49417468","Ying Wang","yingwang@example.edu","Nvidia Tokyo"
"2098669","B. Tenbergen","b.tenbergen@example.edu","Nvidia London"
"1757818","T. Weyer","t.weyer@example.edu","Nvidia Tokyo"
"1808200","K. Pohl","k.pohl@example.edu","Meta Barcelona"
"2552624","R. Weiss","r.weiss@example.edu","Nvidia Tokyo"
"46179527","Xiaomao Xia","xiaomaoxia@example.edu","Meta Berlin"
"144679576","N. Zhang","n.zhang@example.edu","Microsoft Paris"
"2113636402","Hui Wang","huiwang@example.edu","University of Sydney"
"40029988","Eric M. Chi","ericm.chi@example.edu","University of Toronto"
"1746114","Zhaofei Yu","zhaofeiyu@example.edu","Nvidia Berlin"
"34097174","Tiejun Huang","tiejunhuang@example.edu","Microsoft Berlin"
"2150168180","Jian K. Liu","jiank.liu@example.edu","Meta Rome"
"9139860","Gengrui Wu","gengruiwu@example.edu","University of Sydney"
"51929881","N. Bo","n.bo@example.edu","Microsoft London"
"49498702","Husheng Wu","hushengwu@example.edu","University of Sydney"
"2146265872","Yong Yang","yongyang@example.edu","University of Barcelona"
"144959492","Nasruddin Hassan","nasruddinhassan@example.edu","Amazon Sydney"
"7272718","C. Shang","c.shang@example.edu","Meta Barcelona"
"1679380","H. Ai","h.ai@example.edu","Microsoft Barcelona"
"2048438762","Yi Yang","yiyang@example.edu","Amazon Berlin"
"2108432203","Shuai Zhang","shuaizhang@example.edu","Amazon Barcelona"
"144984789","Meng Wang","mengwang@example.edu","Nvidia Sydney"
"2545736","R. Dondi","r.dondi@example.edu","Nvidia Barcelona"
"1747770","G. Mauri","g.mauri@example.edu","Microsoft Tokyo"
"1784109","F. Sikora","f.sikora@example.edu","Amazon Toronto"
"1947730","I. Zoppis","i.zoppis@example.edu","Meta Paris"
"2374985960","Anton Miguel Suba","antonmiguelsuba@example.edu","University of New York"
"74934945","Kurt Vincent Bautista","kurtvincentbautista@example.edu","Meta Toronto"
"74727687","Julio Carlos Tomas Ledesma","juliocarlostomasledesma@example.edu","Microsoft Rome"
"36149189","W. E. Yu","w.e.yu@example.edu","Meta Rome"
"2815804","Yu-An Chung","yu-anchung@example.edu","Meta Paris"
"2088565","W. Weng","w.weng@example.edu","Nvidia Berlin"
"3355532","Schrasing Tong","schrasingtong@example.edu","Amazon Rome"
"145898106","James R. Glass","jamesr.glass@example.edu","Microsoft Barcelona"
"1916933","A. B. Aicha","a.b.aicha@example.edu","Nvidia Tokyo"
"30644776","Kouki Tsuji","koukitsuji@example.edu","Nvidia Toronto"
"1694472","J. Tan","j.tan@example.edu","Microsoft Toronto"
"103710547","Hyoungseop Kim","hyoungseopkim@example.edu","Meta Berlin"
"35598529","K. Yoneda","k.yoneda@example.edu","University of London"
"34835243","F. Tanaka","f.tanaka@example.edu","University of Barcelona"
"14188613","Chengchen Huang","chengchenhuang@example.edu","Amazon New York"
"35662858","Huda Al Shuaily","hudaalshuaily@example.edu","Meta Tokyo"
"46255986","E. M. Lacap","e.m.lacap@example.edu","Meta Toronto"
"46230270","J. F. Ramos","j.f.ramos@example.edu","University of Barcelona"
"46226787","Gregorio A. dela Cruz","gregorioa.delacruz@example.edu","Amazon Berlin"
"35659040","Zafi Sherhan Syed","zafisherhansyed@example.edu","Microsoft Barcelona"
"47703950","K. Sidorov","k.sidorov@example.edu","University of Tokyo"
"2131467850","David Marshall","davidmarshall@example.edu","Meta Paris"
"2418951","C. Bolchini","c.bolchini@example.edu","Meta Berlin"
"3409692","Stefano Cherubin","stefanocherubin@example.edu","Nvidia Sydney"
"3225328","Gianluca Durelli","gianlucadurelli@example.edu","Nvidia Berlin"
"34930249","Simone Libutti","simonelibutti@example.edu","University of Sydney"
"1680319","A. Miele","a.miele@example.edu","Nvidia Toronto"
"1695345","M. Santambrogio","m.santambrogio@example.edu","Microsoft Toronto"
"2118240894","Jing Jiang","jingjiang@example.edu","Microsoft Berlin"
"2108713468","Chunhui Wang","chunhuiwang@example.edu","University of Rome"
"6812347","Yu Tian","yutian@example.edu","Meta London"
"1905428","Shaoyao Zhang","shaoyaozhang@example.edu","Amazon Rome"
"2145143054","Yan Zhao","yanzhao@example.edu","Meta Toronto"
"79861642","Brian Ospina","brianospina@example.edu","Meta Sydney"
"80809703","Jhoan S. Parra","jhoans.parra@example.edu","Amazon Rome"
"34522748","E. Franco","e.franco@example.edu","University of Paris"
"1403443991","M. L. Orozco-Gutíerrez","m.l.orozco-gutíerrez@example.edu","Nvidia New York"
"1403207840","J. Bastidas‐Rodríguez","j.bastidas‐rodríguez@example.edu","Meta Toronto"
"2055728848","V. Wang","v.wang@example.edu","Amazon Rome"
"2138827662","Atreyi Kankanhalli Pankaj Setia","atreyikankanhallipankajsetia@example.edu","Nvidia Rome"
"34637836","S. Goebbels","s.goebbels@example.edu","Amazon Toronto"
"1405284566","R. Pohle-Fröhlich","r.pohle-fröhlich@example.edu","Meta Toronto"
"31685008","I. Ivanov","i.ivanov@example.edu","Microsoft Barcelona"
"1915398","Artur Korniłowicz","arturkorniłowicz@example.edu","Microsoft Barcelona"
"2899228","M. Nikitchenko","m.nikitchenko@example.edu","Microsoft London"
"103938924","Saurav Prajapati","sauravprajapati@example.edu","Meta Rome"
"32084211","M. Garg","m.garg@example.edu","Microsoft Tokyo"
"3659241","B. Prithvi","b.prithvi@example.edu","Meta Tokyo"
"40992776","S. Faik","s.faik@example.edu","Microsoft Berlin"
"25680439","A. Tauschwitz","a.tauschwitz@example.edu","Meta Sydney"
"14091122","I. Iosilevskiy","i.iosilevskiy@example.edu","Microsoft Berlin"
"1685090538","Deepak Gupta","deepakgupta@example.edu","Nvidia Tokyo"
"50884272","S. Sundaram","s.sundaram@example.edu","Microsoft London"
"47688201","Ashish Khanna","ashishkhanna@example.edu","Microsoft London"
"1697259","A. Hassanien","a.hassanien@example.edu","University of Toronto"
"2536066","V. Albuquerque","v.albuquerque@example.edu","Amazon New York"
"10770236","Y. Marchetti","y.marchetti@example.edu","Meta Tokyo"
"145424250","H. Nguyen","h.nguyen@example.edu","University of New York"
"47305348","A. Braverman","a.braverman@example.edu","Meta Tokyo"
"48393332","N. Cressie","n.cressie@example.edu","Microsoft Tokyo"
"8552088","Brankica Bratić","brankicabratić@example.edu","Nvidia New York"
"3113695","V. Kurbalija","v.kurbalija@example.edu","Microsoft Rome"
"144395551","M. Ivanović","m.ivanović@example.edu","Amazon Sydney"
"51480852","Iztok Oder","iztokoder@example.edu","Meta London"
"2025112","Z. Bosnić","z.bosnić@example.edu","Amazon Toronto"
"3397807","Murtuza Ali Abidini","murtuzaaliabidini@example.edu","University of Toronto"
"52075455","O. Boxma","o.boxma@example.edu","University of Barcelona"
"1723954","C. Hurkens","c.hurkens@example.edu","Microsoft Sydney"
"145257240","A. Koonen","a.koonen@example.edu","Amazon London"
"143968386","J. Resing","j.resing@example.edu","Meta London"
"2173571","Euan Cochrane","euancochrane@example.edu","Nvidia Toronto"
"113246900","J. Tilbury","j.tilbury@example.edu","Microsoft New York"
"26347030","Oleg Stobbe","olegstobbe@example.edu","Nvidia Paris"
"145508283","Daniil Kononenko","daniilkononenko@example.edu","Amazon Paris"
"2825246","Yaroslav Ganin","yaroslavganin@example.edu","Microsoft Sydney"
"2690172","Diana Sungatullina","dianasungatullina@example.edu","Microsoft Tokyo"
"1740145","V. Lempitsky","v.lempitsky@example.edu","Meta Sydney"
"2240637","Abdolhossein Fathi","abdolhosseinfathi@example.edu","University of London"
"2062797561","Mahboobeh Mohamadi","mahboobehmohamadi@example.edu","Microsoft Paris"
"1756729","Gilson Mendes","gilsonmendes@example.edu","Meta Barcelona"
"10070000","J. G. Paiva","j.g.paiva@example.edu","Meta New York"
"1751931","M. Flammini","m.flammini@example.edu","Meta Paris"
"1799086","G. Monaco","g.monaco@example.edu","Nvidia Sydney"
"1761543","L. Moscardelli","l.moscardelli@example.edu","Meta Tokyo"
"1715031","Mordechai Shalom","mordechaishalom@example.edu","Amazon Barcelona"
"1745839","S. Zaks","s.zaks@example.edu","Meta Toronto"
"147595186","Maike Schmargendorf","maikeschmargendorf@example.edu","Microsoft Tokyo"
"48518653","H. Schuller","h.schuller@example.edu","University of Paris"
"2070528932","Patricia Böhm","patriciaböhm@example.edu","University of Barcelona"
"1964452","Daniel Isemann","danielisemann@example.edu","University of New York"
"2058567137","Christian Wolff","christianwolff@example.edu","Meta Berlin"
"52135845","Jashojit Mukhtarjee","jashojitmukhtarjee@example.edu","University of London"
"2042696323","K. Praveen","k.praveen@example.edu","University of Toronto"
"31081428","Venugopala Madumbu","venugopalamadumbu@example.edu","Microsoft London"
"144931497","J. D. Moura","j.d.moura@example.edu","Microsoft Berlin"
"1776118","J. Novo","j.novo@example.edu","Nvidia New York"
"144081958","S. Penas","s.penas@example.edu","University of Sydney"
"35888985","M. Ortega","m.ortega@example.edu","Microsoft Paris"
"2111120900","J. Silva","j.silva@example.edu","Meta Rome"
"144731836","A. Mendonça","a.mendonça@example.edu","University of Paris"
"2254339","Zhengbo Yang","zhengboyang@example.edu","Microsoft Berlin"
"14750506","Jiaquan Ye","jiaquanye@example.edu","Amazon Berlin"
"2153465806","Jing Liu","jingliu@example.edu","Nvidia Berlin"
"103718864","Ping Yang","pingyang@example.edu","Microsoft London"
"2053834488","Fei Liang","feiliang@example.edu","Nvidia Paris"
"2323808074","N. M","n.m@example.edu","Meta London"
"48395464","V. Mohan","v.mohan@example.edu","University of Paris"
"9233924","J. Singh","j.singh@example.edu","University of Toronto"
"48595290","R. Suresh","r.suresh@example.edu","Nvidia Rome"
"26874216","Jochen Link","jochenlink@example.edu","University of Toronto"
"3493477","K. Waedt","k.waedt@example.edu","Meta Tokyo"
"123431885","Ines Ben Zid","inesbenzid@example.edu","Nvidia New York"
"2341726","Xinxin Lou","xinxinlou@example.edu","Amazon Tokyo"
"34561372","D. Boisvert","d.boisvert@example.edu","Meta Tokyo"
"1405577532","Elena Torroglosa-García","elenatorroglosa-garcía@example.edu","Microsoft Barcelona"
"2294281199","Jordi Ortiz","jordiortiz@example.edu","Microsoft Sydney"
"1398022789","A. Gómez-Skarmeta","a.gómez-skarmeta@example.edu","Amazon Barcelona"
"152883233","K. Srinivas","k.srinivas@example.edu","University of Toronto"
"2068152829","S. Gedam","s.gedam@example.edu","Nvidia Rome"
"114151675","A. Inamdar","a.inamdar@example.edu","Amazon Berlin"
"1869245","Tom Barbette","tombarbette@example.edu","Nvidia London"
"1825377","Cyril Soldani","cyrilsoldani@example.edu","Nvidia New York"
"2070711418","Romain Gaillard","romaingaillard@example.edu","Nvidia Tokyo"
"1703770","L. Mathy","l.mathy@example.edu","Amazon Sydney"
"1987370","D. Mokeddem","d.mokeddem@example.edu","Microsoft New York"
"104186679","Hakim Draidi","hakimdraidi@example.edu","Amazon Toronto"
"34415161","Scott Marchese","scottmarchese@example.edu","Nvidia Barcelona"
"4735397","G. Diao","g.diao@example.edu","Amazon London"
"2636504","M. Alshayeji","m.alshayeji@example.edu","Microsoft Paris"
"1393737217","M. Al-Rousan","m.al-rousan@example.edu","Microsoft Rome"
"52017077","Hanem Ellethy","hanemellethy@example.edu","Microsoft Sydney"
"152817391","Sa’ed Abed","sa’edabed@example.edu","University of Sydney"
"144149428","Wei Tang","weitang@example.edu","Meta Rome"
"50367252","Ming Yang","mingyang@example.edu","Nvidia Sydney"
"80394003","Zheming Lv","zheminglv@example.edu","Microsoft Sydney"
"2066196607","Qiyang Qian","qiyangqian@example.edu","University of New York"
"101398907","Timothy F. Su","timothyf.su@example.edu","Microsoft Berlin"
"144461644","Bing Wang","bingwang@example.edu","University of Toronto"
"47073793","Chunxiang Wang","chunxiangwang@example.edu","Meta Sydney"
"2115379454","Jie Fang","jiefang@example.edu","Microsoft Rome"
"2024061059","Xiaoqian Cao","xiaoqiancao@example.edu","University of New York"
"30420657","Tomokazu Murata","tomokazumurata@example.edu","Amazon Rome"
"2510362","K. Hotta","k.hotta@example.edu","Microsoft Paris"
"40790972","Ayako Imanishi","ayakoimanishi@example.edu","University of Barcelona"
"3114551","M. Matsuda","m.matsuda@example.edu","Nvidia New York"
"6063645","K. Terai","k.terai@example.edu","Microsoft London"
"119850165","Bikramjit Dasgupta","bikramjitdasgupta@example.edu","Microsoft New York"
"2902135","Damian Valles","damianvalles@example.edu","Meta Barcelona"
"9268451","S. McClellan","s.mcclellan@example.edu","Meta London"
"2152830361","Lei Zhang","leizhang@example.edu","Microsoft London"
"2144169241","Jianqing Zhang","jianqingzhang@example.edu","Nvidia Toronto"
"2375054960","Y. Chen","y.chen@example.edu","Microsoft London"
"2087247","Shaowen Liao","shaowenliao@example.edu","Nvidia Barcelona"
"2117103880","Yu Sun","yusun@example.edu","Nvidia Barcelona"
"2110905","H. Reynolds","h.reynolds@example.edu","Meta Tokyo"
"38916898","D. Wraith","d.wraith@example.edu","Amazon Rome"
"35265720","S. Williams","s.williams@example.edu","Microsoft Berlin"
"2872756","M. Finnegan","m.finnegan@example.edu","Nvidia Rome"
"2250039140","C. Mitchell","c.mitchell@example.edu","Microsoft Barcelona"
"143799272","D. Murphy","d.murphy@example.edu","Meta New York"
"2784368","A. Haworth","a.haworth@example.edu","University of Berlin"
"7589353","Shui'er Han","shui'erhan@example.edu","Nvidia Toronto"
"5491360","D. Alais","d.alais@example.edu","University of Sydney"
"2529808","Marcus A. Badgeley","marcusa.badgeley@example.edu","Nvidia Barcelona"
"39862459","J. Zech","j.zech@example.edu","University of Paris"
"2280312798","L. Oakden-Rayner","l.oakden-rayner@example.edu","Meta Rome"
"2121562557","B. Glicksberg","b.glicksberg@example.edu","University of Rome"
"49354015","Manway Liu","manwayliu@example.edu","Meta Tokyo"
"2067091755","William Gale","williamgale@example.edu","Meta Sydney"
"3908788","M. McConnell","m.mcconnell@example.edu","Microsoft Rome"
"1778120","B. Percha","b.percha@example.edu","Meta London"
"2056793535","T. Snyder","t.snyder@example.edu","University of New York"
"13964487","J. Dudley","j.dudley@example.edu","Nvidia New York"
"1715635","L. Jayatilaka","l.jayatilaka@example.edu","Nvidia Berlin"
"2543672","David M. Sengeh","davidm.sengeh@example.edu","Meta Tokyo"
"144382278","Charles Herrmann","charlesherrmann@example.edu","Microsoft New York"
"3276069","L. Bertuccelli","l.bertuccelli@example.edu","Microsoft Toronto"
"35165160","D. Antos","d.antos@example.edu","Amazon Toronto"
"1692242","B. Grosz","b.grosz@example.edu","Meta Paris"
"1770992","Krzysztof Z Gajos","krzysztofzgajos@example.edu","University of London"
"24576981","Jayden Khakurel","jaydenkhakurel@example.edu","Microsoft Toronto"
"2415255","Antti Knutas","anttiknutas@example.edu","Nvidia Barcelona"
"3346386","H. Melkas","h.melkas@example.edu","Amazon Barcelona"
"1746525","B. Penzenstadler","b.penzenstadler@example.edu","Microsoft Paris"
"2052628740","Bo Fu","bofu@example.edu","Amazon Toronto"
"1952357","J. Porras","j.porras@example.edu","Amazon Sydney"
"1706883847","Cong Ma","congma@example.edu","University of Sydney"
"2561520","Changshui Yang","changshuiyang@example.edu","Meta Berlin"
"145338224","F. Yang","f.yang@example.edu","Meta Paris"
"41019674","Yueqing Zhuang","yueqingzhuang@example.edu","Microsoft Tokyo"
"48806258","Ziwei Zhang","ziweizhang@example.edu","Amazon Barcelona"
"2642975","Huizhu Jia","huizhujia@example.edu","University of Toronto"
"145037181","Xiaodong Xie","xiaodongxie@example.edu","Nvidia Berlin"
"145171769","Michael Sevilla","michaelsevilla@example.edu","University of New York"
"9237613","Reza Nasirigerdeh","rezanasirigerdeh@example.edu","University of Toronto"
"3198700","C. Maltzahn","c.maltzahn@example.edu","University of Tokyo"
"40559862","J. LeFevre","j.lefevre@example.edu","Microsoft Sydney"
"144830031","Noah Watkins","noahwatkins@example.edu","Amazon Barcelona"
"3064226","P. Alvaro","p.alvaro@example.edu","Microsoft Toronto"
"2053796813","Margaret Lawson","margaretlawson@example.edu","Microsoft New York"
"1772467","J. Lofstead","j.lofstead@example.edu","Nvidia Rome"
"3379619","J. Pivarski","j.pivarski@example.edu","Microsoft New York"
"2110766676","Ye Li","yeli@example.edu","University of Sydney"
"2143479050","Yinghui Wang","yinghuiwang@example.edu","Microsoft London"
"2153465557","Jing Liu","jingliu@example.edu","Meta Tokyo"
"143736231","W. Hao","w.hao@example.edu","Amazon London"
"1918919","V. Papavassiliou","v.papavassiliou@example.edu","Meta Tokyo"
"3349910","Prokopis Prokopidis","prokopisprokopidis@example.edu","Nvidia London"
"2954279","Stelios Piperidis","steliospiperidis@example.edu","Microsoft Toronto"
"2062836087","D. Badia","d.badia@example.edu","Nvidia Toronto"
"1411746165","Josep Dinarès-Ferran","josepdinarès-ferran@example.edu","Amazon Toronto"
"2054652097","James Swift","jamesswift@example.edu","Nvidia Toronto"
